id,J_id,J1,J2,Total_Freq,Case_Opps,Agree_Freq_By_Issue,Opps_By_Issue,issueArea,Year,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,G1,G2,ColorValue
242,80_82,80,82,108,192,13,28,1,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
243,80_82,80,82,108,192,0,0,14,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
244,80_82,80,82,108,192,0,0,6,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
245,80_82,80,82,108,192,1,1,5,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
246,80_82,80,82,108,192,11,19,7,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
247,80_82,80,82,108,192,42,63,8,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
248,80_82,80,82,108,192,3,6,10,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
249,80_82,80,82,108,192,2,4,11,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
250,80_82,80,82,108,192,6,11,12,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
251,80_82,80,82,108,192,0,0,13,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
252,80_82,80,82,108,192,4,15,3,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
253,80_82,80,82,108,192,0,1,15,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
254,80_82,80,82,108,192,4,9,2,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
255,80_82,80,82,108,192,5,7,4,1946,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1,1,1
256,80_84,80,84,137,192,1,1,5,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
257,80_84,80,84,137,192,0,0,6,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
258,80_84,80,84,137,192,19,28,9,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
259,80_84,80,84,137,192,0,0,13,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
260,80_84,80,84,137,192,4,6,10,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
261,80_84,80,84,137,192,3,4,11,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
262,80_84,80,84,137,192,8,11,12,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
263,80_84,80,84,137,192,7,15,3,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
264,80_84,80,84,137,192,0,0,14,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
265,80_84,80,84,137,192,0,1,15,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
266,80_84,80,84,137,192,4,9,2,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
267,80_84,80,84,137,192,43,63,8,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
268,80_84,80,84,137,192,7,7,4,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
269,80_84,80,84,137,192,16,19,7,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
270,80_84,80,84,137,192,25,28,1,1946,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1,1,1
271,80_85,80,85,112,192,12,28,9,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
272,80_85,80,85,112,192,0,1,15,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
273,80_85,80,85,112,192,6,15,3,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
274,80_85,80,85,112,192,5,7,4,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
275,80_85,80,85,112,192,12,19,7,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
276,80_85,80,85,112,192,43,63,8,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
277,80_85,80,85,112,192,4,6,10,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
278,80_85,80,85,112,192,0,0,6,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
279,80_85,80,85,112,192,3,4,11,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
280,80_85,80,85,112,192,8,11,12,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
281,80_85,80,85,112,192,0,0,13,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
282,80_85,80,85,112,192,16,28,1,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
283,80_85,80,85,112,192,2,9,2,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
284,80_85,80,85,112,192,1,1,5,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
285,80_85,80,85,112,192,0,0,14,1946,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1,1,1
286,80_86,80,86,146,192,7,7,4,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
287,80_86,80,86,146,192,1,1,5,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
288,80_86,80,86,146,192,21,28,9,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
289,80_86,80,86,146,192,4,6,10,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
290,80_86,80,86,146,192,48,63,8,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
291,80_86,80,86,146,192,0,1,15,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
292,80_86,80,86,146,192,20,28,1,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
293,80_86,80,86,146,192,4,9,2,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
294,80_86,80,86,146,192,13,15,3,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
295,80_86,80,86,146,192,0,0,6,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
296,80_86,80,86,146,192,7,11,12,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
297,80_86,80,86,146,192,0,0,14,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
298,80_86,80,86,146,192,18,19,7,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
299,80_86,80,86,146,192,0,0,13,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
300,80_86,80,86,146,192,3,4,11,1946,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1,1,1
301,80_87,80,87,148,192,12,15,3,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
302,80_87,80,87,148,192,0,1,15,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
303,80_87,80,87,148,192,0,0,6,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
304,80_87,80,87,148,192,4,9,2,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
305,80_87,80,87,148,192,3,4,11,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
306,80_87,80,87,148,192,22,28,9,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
307,80_87,80,87,148,192,22,28,1,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
308,80_87,80,87,148,192,0,0,14,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
309,80_87,80,87,148,192,3,6,10,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
310,80_87,80,87,148,192,9,11,12,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
311,80_87,80,87,148,192,0,0,13,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
312,80_87,80,87,148,192,1,1,5,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
313,80_87,80,87,148,192,7,7,4,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
314,80_87,80,87,148,192,46,63,8,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
315,80_87,80,87,148,192,19,19,7,1946,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1,1,1
316,81_82,81,82,144,192,8,9,2,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
317,81_82,81,82,144,192,6,15,3,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
318,81_82,81,82,144,192,4,7,4,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
319,81_82,81,82,144,192,24,28,1,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
320,81_82,81,82,144,192,14,19,7,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
321,81_82,81,82,144,192,4,4,11,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
322,81_82,81,82,144,192,7,11,12,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
323,81_82,81,82,144,192,0,0,13,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
324,81_82,81,82,144,192,0,0,14,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
325,81_82,81,82,144,192,0,1,15,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
326,81_82,81,82,144,192,48,63,8,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
327,81_82,81,82,144,192,1,1,5,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
328,81_82,81,82,144,192,0,0,6,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
329,81_82,81,82,144,192,23,28,9,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
330,81_82,81,82,144,192,5,6,10,1946,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1,1,1
331,81_84,81,84,101,192,29,63,8,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
332,81_84,81,84,101,192,3,4,11,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
333,81_84,81,84,101,192,5,11,12,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
334,81_84,81,84,101,192,0,0,13,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
335,81_84,81,84,101,192,0,0,14,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
336,81_84,81,84,101,192,0,1,15,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
337,81_84,81,84,101,192,3,9,2,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
338,81_84,81,84,101,192,4,15,3,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
339,81_84,81,84,101,192,4,7,4,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
340,81_84,81,84,101,192,1,1,5,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
341,81_84,81,84,101,192,0,0,6,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
342,81_84,81,84,101,192,14,19,7,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
343,81_84,81,84,101,192,20,28,9,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
344,81_84,81,84,101,192,5,6,10,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
345,81_84,81,84,101,192,13,28,1,1946,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1,1,1
346,81_85,81,85,135,192,25,28,1,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
347,81_85,81,85,135,192,0,0,13,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
348,81_85,81,85,135,192,0,1,15,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
349,81_85,81,85,135,192,0,0,6,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
350,81_85,81,85,135,192,8,15,3,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
351,81_85,81,85,135,192,47,63,8,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
352,81_85,81,85,135,192,19,28,9,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
353,81_85,81,85,135,192,4,6,10,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
354,81_85,81,85,135,192,3,4,11,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
355,81_85,81,85,135,192,15,19,7,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
356,81_85,81,85,135,192,4,7,4,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
357,81_85,81,85,135,192,0,0,14,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
358,81_85,81,85,135,192,4,9,2,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
359,81_85,81,85,135,192,5,11,12,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
360,81_85,81,85,135,192,1,1,5,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
361,81_86,81,86,127,192,20,28,1,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
362,81_86,81,86,127,192,3,4,11,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
363,81_86,81,86,127,192,17,28,9,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
364,81_86,81,86,127,192,0,1,15,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
365,81_86,81,86,127,192,6,11,12,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
366,81_86,81,86,127,192,3,9,2,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
367,81_86,81,86,127,192,0,0,14,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
368,81_86,81,86,127,192,17,19,7,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
369,81_86,81,86,127,192,8,15,3,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
370,81_86,81,86,127,192,42,63,8,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
371,81_86,81,86,127,192,0,0,6,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
372,81_86,81,86,127,192,6,6,10,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
373,81_86,81,86,127,192,0,0,13,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
374,81_86,81,86,127,192,1,1,5,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
375,81_86,81,86,127,192,4,7,4,1946,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1,1,1
376,81_87,81,87,123,192,0,1,15,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
377,81_87,81,87,123,192,0,0,6,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
378,81_87,81,87,123,192,16,19,7,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
379,81_87,81,87,123,192,40,63,8,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
380,81_87,81,87,123,192,18,28,9,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
381,81_87,81,87,123,192,5,6,10,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
382,81_87,81,87,123,192,3,4,11,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
383,81_87,81,87,123,192,6,11,12,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
384,81_87,81,87,123,192,0,0,13,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
385,81_87,81,87,123,192,0,0,14,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
386,81_87,81,87,123,192,18,28,1,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
387,81_87,81,87,123,192,3,9,2,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
388,81_87,81,87,123,192,9,15,3,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
389,81_87,81,87,123,192,4,7,4,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
390,81_87,81,87,123,192,1,1,5,1946,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1,1,1
391,82_84,82,84,106,192,35,63,8,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
392,82_84,82,84,106,192,11,19,7,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
393,82_84,82,84,106,192,3,4,11,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
394,82_84,82,84,106,192,5,11,12,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
395,82_84,82,84,106,192,21,28,9,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
396,82_84,82,84,106,192,4,6,10,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
397,82_84,82,84,106,192,3,9,2,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
398,82_84,82,84,106,192,3,15,3,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
399,82_84,82,84,106,192,5,7,4,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
400,82_84,82,84,106,192,1,1,5,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
401,82_84,82,84,106,192,0,0,13,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
402,82_84,82,84,106,192,0,0,6,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
403,82_84,82,84,106,192,15,28,1,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
404,82_84,82,84,106,192,0,1,15,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
405,82_84,82,84,106,192,0,0,14,1946,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1,1,1
406,82_85,82,85,157,192,18,28,9,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
407,82_85,82,85,157,192,0,0,14,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
408,82_85,82,85,157,192,7,7,4,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
409,82_85,82,85,157,192,1,1,5,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
410,82_85,82,85,157,192,5,9,2,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
411,82_85,82,85,157,192,18,19,7,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
412,82_85,82,85,157,192,60,63,8,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
413,82_85,82,85,157,192,0,0,13,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
414,82_85,82,85,157,192,5,6,10,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
415,82_85,82,85,157,192,3,4,11,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
416,82_85,82,85,157,192,9,11,12,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
417,82_85,82,85,157,192,0,1,15,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
418,82_85,82,85,157,192,6,15,3,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
419,82_85,82,85,157,192,0,0,6,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
420,82_85,82,85,157,192,25,28,1,1946,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
421,82_86,82,86,120,192,3,9,2,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
422,82_86,82,86,120,192,18,28,9,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
423,82_86,82,86,120,192,12,19,7,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
424,82_86,82,86,120,192,4,15,3,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
425,82_86,82,86,120,192,5,6,10,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
426,82_86,82,86,120,192,3,4,11,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
427,82_86,82,86,120,192,18,28,1,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
428,82_86,82,86,120,192,6,11,12,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
429,82_86,82,86,120,192,0,0,13,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
430,82_86,82,86,120,192,0,0,14,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
431,82_86,82,86,120,192,0,1,15,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
432,82_86,82,86,120,192,45,63,8,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
433,82_86,82,86,120,192,0,0,6,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
434,82_86,82,86,120,192,5,7,4,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
435,82_86,82,86,120,192,1,1,5,1946,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1,1,1
436,82_87,82,87,125,192,11,19,7,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
437,82_87,82,87,125,192,5,15,3,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
438,82_87,82,87,125,192,0,1,15,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
439,82_87,82,87,125,192,3,4,11,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
440,82_87,82,87,125,192,0,0,6,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
441,82_87,82,87,125,192,1,1,5,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
442,82_87,82,87,125,192,14,28,1,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
443,82_87,82,87,125,192,8,11,12,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
444,82_87,82,87,125,192,0,0,13,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
445,82_87,82,87,125,192,0,0,14,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
446,82_87,82,87,125,192,6,6,10,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
447,82_87,82,87,125,192,3,9,2,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
448,82_87,82,87,125,192,5,7,4,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
449,82_87,82,87,125,192,19,28,9,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
450,82_87,82,87,125,192,50,63,8,1946,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1,1,1
451,84_85,84,85,107,192,0,0,6,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
452,84_85,84,85,107,192,12,19,7,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
453,84_85,84,85,107,192,5,7,4,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
454,84_85,84,85,107,192,0,0,13,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
455,84_85,84,85,107,192,0,0,14,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
456,84_85,84,85,107,192,2,4,11,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
457,84_85,84,85,107,192,7,11,12,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
458,84_85,84,85,107,192,14,28,1,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
459,84_85,84,85,107,192,1,1,5,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
460,84_85,84,85,107,192,3,6,10,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
461,84_85,84,85,107,192,5,15,3,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
462,84_85,84,85,107,192,36,63,8,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
463,84_85,84,85,107,192,18,28,9,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
464,84_85,84,85,107,192,0,1,15,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
465,84_85,84,85,107,192,4,9,2,1946,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1,1,1
466,84_86,84,86,130,192,15,19,7,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
467,84_86,84,86,130,192,21,28,1,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
468,84_86,84,86,130,192,6,9,2,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
469,84_86,84,86,130,192,5,6,10,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
470,84_86,84,86,130,192,4,4,11,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
471,84_86,84,86,130,192,6,11,12,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
472,84_86,84,86,130,192,0,0,13,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
473,84_86,84,86,130,192,0,0,14,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
474,84_86,84,86,130,192,0,1,15,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
475,84_86,84,86,130,192,7,7,4,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
476,84_86,84,86,130,192,1,1,5,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
477,84_86,84,86,130,192,7,15,3,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
478,84_86,84,86,130,192,0,0,6,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
479,84_86,84,86,130,192,38,63,8,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
480,84_86,84,86,130,192,20,28,9,1946,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1,1,1
